int	int	DTItemNum	int	int	int	int	int	int	int	int	int	string
1028258	258	2:2077328	0	0	0	130	0	41	0	0	41	
1028259	259	2:2085622	0	0	0	130	41	0	41	0	0	
1028260	260	2:2283924	0	100	10	132	0	41	0	0	41	
1028261	261	2:2292624	0	0	0	133	41	0	41	0	0	
1028262	262	2:2301324	0	0	0	132	0	41	0	0	41	
1028263	263	2:2310372	0	0	0	133	42	0	42	0	0	
1028264	264	2:2319072	0	0	0	132	0	42	0	0	42	
1028265	265	2:2327772	0	0	0	135	42	0	42	0	0	
1028266	266	2:2336472	0	0	0	135	0	42	0	0	42	
1028267	267	2:2345520	0	0	0	135	42	0	42	0	0	
1028268	268	2:2354220	0	0	0	135	0	42	0	0	42	
1028269	269	2:2362920	0	0	0	135	43	0	43	0	0	
1028270	270	2:2371620	0	100	10	138	0	43	0	0	43	
1028271	271	2:2380668	0	0	0	137	43	0	43	0	0	
1028272	272	2:2389368	0	0	0	138	0	43	0	0	43	
1028273	273	2:2398068	0	0	0	137	43	0	43	0	0	
1028274	274	2:2406768	0	0	0	138	0	43	0	0	43	
1028275	275	2:2415468	0	0	0	140	43	0	43	0	0	
1028276	276	2:2424516	0	0	0	140	0	44	0	0	44	
1028277	277	2:2433216	0	0	0	140	44	0	44	0	0	
1028278	278	2:2441916	0	0	0	140	0	44	0	0	44	
1028279	279	2:2450616	0	0	0	140	44	0	44	0	0	
1028280	280	2:2664636	0	100	10	142	0	44	0	0	44	
1028281	281	2:2674061	0	0	0	143	44	0	44	0	0	
1028282	282	2:2683486	0	0	0	142	0	45	0	0	45	
1028283	283	2:2692911	0	0	0	143	45	0	45	0	0	
1028284	284	2:2702713	0	0	0	142	0	45	0	0	45	
1028285	285	2:2712138	0	0	0	145	45	0	45	0	0	
1028286	286	2:2721563	0	0	0	145	0	45	0	0	45	
1028287	287	2:2730988	0	0	0	145	45	0	45	0	0	
1028288	288	2:2740790	0	0	0	145	0	45	0	0	45	
1028289	289	2:2750215	0	0	0	145	46	0	46	0	0	
1028290	290	2:2759640	0	100	10	148	0	46	0	0	46	
1028291	291	2:2769065	0	0	0	147	46	0	46	0	0	
1028292	292	2:2778867	0	0	0	148	0	46	0	0	46	
1028293	293	2:2788292	0	0	0	147	46	0	46	0	0	
1028294	294	2:2797717	0	0	0	148	0	46	0	0	46	
1028295	295	2:2807142	0	0	0	150	47	0	47	0	0	
1028296	296	2:2816944	0	0	0	150	0	47	0	0	47	
1028297	297	2:2826369	0	0	0	150	47	0	47	0	0	
1028298	298	2:2835794	0	0	0	150	0	47	0	0	47	
1028299	299	2:2845219	0	0	0	150	47	0	47	0	0	
1028300	300	2:3074232	0	100	10	152	0	47	0	0	47	
1028301	301	2:3084788	0	0	0	153	47	0	47	0	0	
1028302	302	2:3094938	0	0	0	152	0	48	0	0	48	
1028303	303	2:3105088	0	0	0	153	48	0	48	0	0	
1028304	304	2:3115238	0	0	0	152	0	48	0	0	48	
1028305	305	2:3125794	0	0	0	155	48	0	48	0	0	
1028306	306	2:3135944	0	0	0	155	0	48	0	0	48	
1028307	307	2:3146094	0	0	0	155	48	0	48	0	0	
1028308	308	2:3156244	0	0	0	155	0	49	0	0	49	
1028309	309	2:3166800	0	0	0	155	49	0	49	0	0	
1028310	310	2:3176950	0	100	10	158	0	49	0	0	49	
1028311	311	2:3187100	0	0	0	157	49	0	49	0	0	
1028312	312	2:3197250	0	0	0	158	0	49	0	0	49	
1028313	313	2:3207806	0	0	0	157	49	0	49	0	0	
1028314	314	2:3217956	0	0	0	158	0	50	0	0	50	
1028315	315	2:3228106	0	0	0	160	50	0	50	0	0	
1028316	316	2:3238256	0	0	0	160	0	50	0	0	50	
1028317	317	2:3248812	0	0	0	160	50	0	50	0	0	
1028318	318	2:3258962	0	0	0	160	0	50	0	0	50	
1028319	319	2:3269112	0	0	0	160	50	0	50	0	0	
1028320	320	2:3513495	0	100	10	162	0	50	0	0	50	
1028321	321	2:3524805	0	0	0	163	51	0	51	0	0	
1028322	322	2:3535680	0	0	0	162	0	51	0	0	51	
1028323	323	2:3546555	0	0	0	163	51	0	51	0	0	
1028324	324	2:3557430	0	0	0	162	0	51	0	0	51	
1028325	325	2:3568305	0	0	0	165	51	0	51	0	0	
1028326	326	2:3579615	0	0	0	165	0	51	0	0	51	
1028327	327	2:3590490	0	0	0	165	52	0	52	0	0	
1028328	328	2:3601365	0	0	0	165	0	52	0	0	52	
1028329	329	2:3612240	0	0	0	165	52	0	52	0	0	
1028330	330	2:3623550	0	100	10	168	0	52	0	0	52	
1028331	331	2:3634425	0	0	0	167	52	0	52	0	0	
1028332	332	2:3645300	0	0	0	168	0	52	0	0	52	
1028333	333	2:3656175	0	0	0	167	52	0	52	0	0	
1028334	334	2:3667485	0	0	0	168	0	53	0	0	53	
1028335	335	2:3678360	0	0	0	170	53	0	53	0	0	
1028336	336	2:3689235	0	0	0	170	0	53	0	0	53	
1028337	337	2:3700110	0	0	0	170	53	0	53	0	0	
1028338	338	2:3711420	0	0	0	170	0	53	0	0	53	
1028339	339	2:3722295	0	0	0	170	53	0	53	0	0	
1028340	340	2:3982048	0	100	10	172	0	54	0	0	54	
1028341	341	2:3993648	0	0	0	173	54	0	54	0	0	
1028342	342	2:4005712	0	0	0	172	0	54	0	0	54	
1028343	343	2:4017312	0	0	0	173	54	0	54	0	0	
1028344	344	2:4028912	0	0	0	172	0	54	0	0	54	
1028345	345	2:4040512	0	0	0	175	54	0	54	0	0	
1028346	346	2:4052576	0	0	0	175	0	54	0	0	54	
1028347	347	2:4064176	0	0	0	175	55	0	55	0	0	
1028348	348	2:4075776	0	0	0	175	0	55	0	0	55	
1028349	349	2:4087376	0	0	0	175	55	0	55	0	0	
1028350	350	2:4098976	0	100	10	178	0	55	0	0	55	
1028351	351	2:4111040	0	0	0	177	55	0	55	0	0	
1028352	352	2:4122640	0	0	0	178	0	55	0	0	55	
1028353	353	2:4134240	0	0	0	177	56	0	56	0	0	
1028354	354	2:4145840	0	0	0	178	0	56	0	0	56	
1028355	355	2:4157904	0	0	0	180	56	0	56	0	0	
1028356	356	2:4169504	0	0	0	180	0	56	0	0	56	
1028357	357	2:4181104	0	0	0	180	56	0	56	0	0	
1028358	358	2:4192704	0	0	0	180	0	56	0	0	56	
1028359	359	2:4204768	0	0	0	180	56	0	56	0	0	
1028360	360	2:4479891	0	100	10	180	0	56	0	0	56	
1029001	1	2:260	1	0	0	3	1	0	1	0	0	
1029002	2	2:510	1	0	0	2	0	1	0	0	1	
1029003	3	2:760	1	0	0	3	2	0	2	0	0	
1029004	4	2:1010	1	0	0	2	0	2	0	0	2	
1029005	5	2:1270	1	0	0	5	2	0	2	0	0	
1029006	6	2:1520	1	0	0	5	0	2	0	0	2	
1029007	7	2:1770	1	0	0	5	2	0	2	0	0	
1029008	8	2:2020	1	0	0	5	0	2	0	0	2	
1029009	9	2:2280	1	0	0	5	2	0	2	0	0	
1029010	10	2:2530	1	100	10	8	0	3	0	0	3	
1029011	11	2:2780	1	0	0	7	3	0	3	0	0	
1029012	12	2:3030	1	0	0	8	0	3	0	0	3	
1029013	13	2:3290	1	0	0	7	3	0	3	0	0	
1029014	14	2:3540	1	0	0	8	0	3	0	0	3	
1029015	15	2:3790	1	0	0	10	3	0	3	0	0	
1029016	16	2:4040	1	0	0	10	0	4	0	0	4	
1029017	17	2:4300	1	0	0	10	4	0	4	0	0	
1029018	18	2:4550	1	0	0	10	0	4	0	0	4	
1029019	19	2:4800	1	0	0	10	4	0	4	0	0	
1029020	20	2:5050	1	100	10	12	0	4	0	0	4	
1029021	21	2:5310	1	0	0	13	4	0	4	0	0	
1029022	22	2:5560	1	0	0	12	0	4	0	0	4	
1029023	23	2:5810	1	0	0	13	5	0	5	0	0	
1029024	24	2:6060	1	0	0	12	0	5	0	0	5	
1029025	25	2:6310	1	0	0	15	5	0	5	0	0	
1029026	26	2:6570	1	0	0	15	0	5	0	0	5	
1029027	27	2:6820	1	0	0	15	5	0	5	0	0	
1029028	28	2:7070	1	0	0	15	0	5	0	0	5	
1029029	29	2:7320	1	0	0	15	6	0	6	0	0	
1029030	30	2:21982	1	100	10	18	0	6	0	0	6	
1029031	31	2:22707	1	0	0	17	6	0	6	0	0	
1029032	32	2:23432	1	0	0	18	0	6	0	0	6	
1029033	33	2:24157	1	0	0	17	6	0	6	0	0	
1029034	34	2:24911	1	0	0	18	0	6	0	0	6	
1029035	35	2:25636	1	0	0	20	6	0	6	0	0	
1029036	36	2:26361	1	0	0	20	0	7	0	0	7	
1029037	37	2:27086	1	0	0	20	7	0	7	0	0	
1029038	38	2:27840	1	0	0	20	0	7	0	0	7	
1029039	39	2:28565	1	0	0	20	7	0	7	0	0	
1029040	40	2:29290	1	100	10	22	0	7	0	0	7	
1029041	41	2:30015	1	0	0	23	7	0	7	0	0	
1029042	42	2:30769	1	0	0	22	0	8	0	0	8	
1029043	43	2:31494	1	0	0	23	8	0	8	0	0	
1029044	44	2:32219	1	0	0	22	0	8	0	0	8	
1029045	45	2:32944	1	0	0	25	8	0	8	0	0	
1029046	46	2:33698	1	0	0	25	0	8	0	0	8	
1029047	47	2:34423	1	0	0	25	8	0	8	0	0	
1029048	48	2:35148	1	0	0	25	0	8	0	0	8	
1029049	49	2:35873	1	0	0	25	9	0	9	0	0	
1029050	50	2:36598	1	100	10	28	0	9	0	0	9	
1029051	51	2:37352	1	0	0	27	9	0	9	0	0	
1029052	52	2:38077	1	0	0	28	0	9	0	0	9	
1029053	53	2:38802	1	0	0	27	9	0	9	0	0	
1029054	54	2:39527	1	0	0	28	0	9	0	0	9	
1029055	55	2:40281	1	0	0	30	10	0	10	0	0	
1029056	56	2:41006	1	0	0	30	0	10	0	0	10	
1029057	57	2:41731	1	0	0	30	10	0	10	0	0	
1029058	58	2:42456	1	0	0	30	0	10	0	0	10	
1029059	59	2:43210	1	0	0	30	10	0	10	0	0	
1029060	60	2:87870	1	100	10	32	0	10	0	0	10	
1029061	61	2:89320	1	0	0	33	10	0	10	0	0	
1029062	62	2:90770	1	0	0	32	0	11	0	0	11	
1029063	63	2:92278	1	0	0	33	11	0	11	0	0	
1029064	64	2:93728	1	0	0	32	0	11	0	0	11	
1029065	65	2:95178	1	0	0	35	11	0	11	0	0	
1029066	66	2:96628	1	0	0	35	0	11	0	0	11	
1029067	67	2:98136	1	0	0	35	11	0	11	0	0	
1029068	68	2:99586	1	0	0	35	0	12	0	0	12	
1029069	69	2:101036	1	0	0	35	12	0	12	0	0	
1029070	70	2:102486	1	100	10	38	0	12	0	0	12	
1029071	71	2:103994	0	0	0	37	12	0	12	0	0	
1029072	72	2:105444	0	0	0	38	0	12	0	0	12	
1029073	73	2:106894	0	0	0	37	12	0	12	0	0	
1029074	74	2:108344	0	0	0	38	0	12	0	0	12	
1029075	75	2:109794	0	0	0	40	13	0	13	0	0	
1029076	76	2:111302	0	0	0	40	0	13	0	0	13	
1029077	77	2:112752	0	0	0	40	13	0	13	0	0	
1029078	78	2:114202	0	0	0	40	0	13	0	0	13	
1029079	79	2:115652	0	0	0	40	13	0	13	0	0	
1029080	80	2:175740	0	100	10	42	0	13	0	0	13	
1029081	81	2:177915	0	0	0	43	14	0	14	0	0	
1029082	82	2:180090	0	0	0	42	0	14	0	0	14	
1029083	83	2:182265	0	0	0	43	14	0	14	0	0	
1029084	84	2:184527	0	0	0	42	0	14	0	0	14	
1029085	85	2:186702	0	0	0	45	14	0	14	0	0	
1029086	86	2:188877	0	0	0	45	0	14	0	0	14	
1029087	87	2:191052	0	0	0	45	14	0	14	0	0	
1029088	88	2:193314	0	0	0	45	0	15	0	0	15	
1029089	89	2:195489	0	0	0	45	15	0	15	0	0	
1029090	90	2:197664	0	100	10	48	0	15	0	0	15	
1029091	91	2:199839	0	0	0	47	15	0	15	0	0	
1029092	92	2:202101	0	0	0	48	0	15	0	0	15	
1029093	93	2:204276	0	0	0	47	15	0	15	0	0	
1029094	94	2:206451	0	0	0	48	0	16	0	0	16	
1029095	95	2:208626	0	0	0	50	16	0	16	0	0	
1029096	96	2:210888	0	0	0	50	0	16	0	0	16	
1029097	97	2:213063	0	0	0	50	16	0	16	0	0	
1029098	98	2:215238	0	0	0	50	0	16	0	0	16	
1029099	99	2:217413	0	0	0	50	16	0	16	0	0	
1029100	100	2:292784	0	100	10	52	0	16	0	0	16	
1029101	101	2:295800	0	0	0	53	17	0	17	0	0	
1029102	102	2:298700	0	0	0	52	0	17	0	0	17	
1029103	103	2:301600	0	0	0	53	17	0	17	0	0	
1029104	104	2:304500	0	0	0	52	0	17	0	0	17	
1029105	105	2:307516	0	0	0	55	17	0	17	0	0	
1029106	106	2:310416	0	0	0	55	0	17	0	0	17	
1029107	107	2:313316	0	0	0	55	18	0	18	0	0	
1029108	108	2:316216	0	0	0	55	0	18	0	0	18	
1029109	109	2:319232	0	0	0	55	18	0	18	0	0	
1029110	110	2:322132	0	100	10	58	0	18	0	0	18	
1029111	111	2:325032	0	0	0	57	18	0	18	0	0	
1029112	112	2:327932	0	0	0	58	0	18	0	0	18	
1029113	113	2:330948	0	0	0	57	18	0	18	0	0	
1029114	114	2:333848	0	0	0	58	0	19	0	0	19	
1029115	115	2:336748	0	0	0	60	19	0	19	0	0	
1029116	116	2:339648	0	0	0	60	0	19	0	0	19	
1029117	117	2:342664	0	0	0	60	19	0	19	0	0	
1029118	118	2:345564	0	0	0	60	0	19	0	0	19	
1029119	119	2:348464	0	0	0	60	19	0	19	0	0	
1029120	120	2:439205	0	100	10	62	0	20	0	0	20	
1029121	121	2:442975	0	0	0	63	20	0	20	0	0	
1029122	122	2:446600	0	0	0	62	0	20	0	0	20	
1029123	123	2:450225	0	0	0	63	20	0	20	0	0	
1029124	124	2:453850	0	0	0	62	0	20	0	0	20	
1029125	125	2:457475	0	0	0	65	20	0	20	0	0	
1029126	126	2:461245	0	0	0	65	0	20	0	0	20	
1029127	127	2:464870	0	0	0	65	21	0	21	0	0	
1029128	128	2:468495	0	0	0	65	0	21	0	0	21	
1029129	129	2:472120	0	0	0	65	21	0	21	0	0	
1029130	130	2:475890	0	100	10	68	0	21	0	0	21	
1029131	131	2:479515	0	0	0	67	21	0	21	0	0	
1029132	132	2:483140	0	0	0	68	0	21	0	0	21	
1029133	133	2:486765	0	0	0	67	22	0	22	0	0	
1029134	134	2:490535	0	0	0	68	0	22	0	0	22	
1029135	135	2:494160	0	0	0	70	22	0	22	0	0	
1029136	136	2:497785	0	0	0	70	0	22	0	0	22	
1029137	137	2:501410	0	0	0	70	22	0	22	0	0	
1029138	138	2:505180	0	0	0	70	0	22	0	0	22	
1029139	139	2:508805	0	0	0	70	22	0	22	0	0	
1029140	140	2:614916	0	100	10	72	0	23	0	0	23	
1029141	141	2:619266	0	0	0	73	23	0	23	0	0	
1029142	142	2:623790	0	0	0	72	0	23	0	0	23	
1029143	143	2:628140	0	0	0	73	23	0	23	0	0	
1029144	144	2:632490	0	0	0	72	0	23	0	0	23	
1029145	145	2:636840	0	0	0	75	23	0	23	0	0	
1029146	146	2:641364	0	0	0	75	0	24	0	0	24	
1029147	147	2:645714	0	0	0	75	24	0	24	0	0	
1029148	148	2:650064	0	0	0	75	0	24	0	0	24	
1029149	149	2:654414	0	0	0	75	24	0	24	0	0	
1029150	150	2:658764	0	100	10	78	0	24	0	0	24	
1029151	151	2:663288	0	0	0	77	24	0	24	0	0	
1029152	152	2:667638	0	0	0	78	0	25	0	0	25	
1029153	153	2:671988	0	0	0	77	25	0	25	0	0	
1029154	154	2:676338	0	0	0	78	0	25	0	0	25	
1029155	155	2:680862	0	0	0	80	25	0	25	0	0	
1029156	156	2:685212	0	0	0	80	0	25	0	0	25	
1029157	157	2:689562	0	0	0	80	25	0	25	0	0	
1029158	158	2:693912	0	0	0	80	0	25	0	0	25	
1029159	159	2:698436	0	0	0	80	26	0	26	0	0	
1029160	160	2:819917	0	100	10	82	0	26	0	0	26	
1029161	161	2:824992	0	0	0	83	26	0	26	0	0	
1029162	162	2:830067	0	0	0	82	0	26	0	0	26	
1029163	163	2:835345	0	0	0	83	26	0	26	0	0	
1029164	164	2:840420	0	0	0	82	0	26	0	0	26	
1029165	165	2:845495	0	0	0	85	27	0	27	0	0	
1029166	166	2:850570	0	0	0	85	0	27	0	0	27	
1029167	167	2:855848	0	0	0	85	27	0	27	0	0	
1029168	168	2:860923	0	0	0	85	0	27	0	0	27	
1029169	169	2:865998	0	0	0	85	27	0	27	0	0	
1029170	170	2:871073	0	100	10	88	0	27	0	0	27	
1029171	171	2:876351	0	0	0	87	27	0	27	0	0	
1029172	172	2:881426	0	0	0	88	0	28	0	0	28	
1029173	173	2:886501	0	0	0	87	28	0	28	0	0	
1029174	174	2:891576	0	0	0	88	0	28	0	0	28	
1029175	175	2:896651	0	0	0	90	28	0	28	0	0	
1029176	176	2:901929	0	0	0	90	0	28	0	0	28	
1029177	177	2:907004	0	0	0	90	28	0	28	0	0	
1029178	178	2:912079	0	0	0	90	0	29	0	0	29	
1029179	179	2:917154	0	0	0	90	29	0	29	0	0	
1029180	180	2:1054208	0	100	10	92	0	29	0	0	29	
1029181	181	2:1060008	0	0	0	93	29	0	29	0	0	
1029182	182	2:1065808	0	0	0	92	0	29	0	0	29	
1029183	183	2:1071608	0	0	0	93	29	0	29	0	0	
1029184	184	2:1077640	0	0	0	92	0	29	0	0	29	
1029185	185	2:1083440	0	0	0	95	30	0	30	0	0	
1029186	186	2:1089240	0	0	0	95	0	30	0	0	30	
1029187	187	2:1095040	0	0	0	95	30	0	30	0	0	
1029188	188	2:1101072	0	0	0	95	0	30	0	0	30	
1029189	189	2:1106872	0	0	0	95	30	0	30	0	0	
1029190	190	2:1112672	0	100	10	98	0	30	0	0	30	
1029191	191	2:1118472	0	0	0	97	31	0	31	0	0	
1029192	192	2:1124504	0	0	0	98	0	31	0	0	31	
1029193	193	2:1130304	0	0	0	97	31	0	31	0	0	
1029194	194	2:1136104	0	0	0	98	0	31	0	0	31	
1029195	195	2:1141904	0	0	0	100	31	0	31	0	0	
1029196	196	2:1147936	0	0	0	100	0	31	0	0	31	
1029197	197	2:1153736	0	0	0	100	31	0	31	0	0	
1029198	198	2:1159536	0	0	0	100	0	32	0	0	32	
1029199	199	2:1165336	0	0	0	100	32	0	32	0	0	
1029200	200	2:1317528	0	100	10	102	0	32	0	0	32	
1029201	201	2:1324314	0	0	0	103	32	0	32	0	0	
1029202	202	2:1330839	0	0	0	102	0	32	0	0	32	
1029203	203	2:1337364	0	0	0	103	32	0	32	0	0	
1029204	204	2:1343889	0	0	0	102	0	33	0	0	33	
1029205	205	2:1350675	0	0	0	105	33	0	33	0	0	
1029206	206	2:1357200	0	0	0	105	0	33	0	0	33	
1029207	207	2:1363725	0	0	0	105	33	0	33	0	0	
1029208	208	2:1370250	0	0	0	105	0	33	0	0	33	
1029209	209	2:1377036	0	0	0	105	33	0	33	0	0	
1029210	210	2:1383561	0	100	10	108	0	33	0	0	33	
1029211	211	2:1390086	0	0	0	107	34	0	34	0	0	
1029212	212	2:1396611	0	0	0	108	0	34	0	0	34	
1029213	213	2:1403397	0	0	0	107	34	0	34	0	0	
1029214	214	2:1409922	0	0	0	108	0	34	0	0	34	
1029215	215	2:1416447	0	0	0	110	34	0	34	0	0	
1029216	216	2:1422972	0	0	0	110	0	34	0	0	34	
1029217	217	2:1429758	0	0	0	110	35	0	35	0	0	
1029218	218	2:1436283	0	0	0	110	0	35	0	0	35	
1029219	219	2:1442808	0	0	0	110	35	0	35	0	0	
1029220	220	2:1610370	0	100	10	112	0	35	0	0	35	
1029221	221	2:1617910	0	0	0	113	35	0	35	0	0	
1029222	222	2:1625160	0	0	0	112	0	35	0	0	35	
1029223	223	2:1632410	0	0	0	113	35	0	35	0	0	
1029224	224	2:1639660	0	0	0	112	0	36	0	0	36	
1029225	225	2:1646910	0	0	0	115	36	0	36	0	0	
1029226	226	2:1654450	0	0	0	115	0	36	0	0	36	
1029227	227	2:1661700	0	0	0	115	36	0	36	0	0	
1029228	228	2:1668950	0	0	0	115	0	36	0	0	36	
1029229	229	2:1676200	0	0	0	115	36	0	36	0	0	
1029230	230	2:1683740	0	100	10	118	0	37	0	0	37	
1029231	231	2:1690990	0	0	0	117	37	0	37	0	0	
1029232	232	2:1698240	0	0	0	118	0	37	0	0	37	
1029233	233	2:1705490	0	0	0	117	37	0	37	0	0	
1029234	234	2:1713030	0	0	0	118	0	37	0	0	37	
1029235	235	2:1720280	0	0	0	120	37	0	37	0	0	
1029236	236	2:1727530	0	0	0	120	0	37	0	0	37	
1029237	237	2:1734780	0	0	0	120	38	0	38	0	0	
1029238	238	2:1742320	0	0	0	120	0	38	0	0	38	
1029239	239	2:1749570	0	0	0	120	38	0	38	0	0	
1029240	240	2:1932502	0	100	10	122	0	38	0	0	38	
1029241	241	2:1940477	0	0	0	123	38	0	38	0	0	
1029242	242	2:1948771	0	0	0	122	0	38	0	0	38	
1029243	243	2:1956746	0	0	0	123	39	0	39	0	0	
1029244	244	2:1964721	0	0	0	122	0	39	0	0	39	
1029245	245	2:1972696	0	0	0	125	39	0	39	0	0	
1029246	246	2:1980990	0	0	0	125	0	39	0	0	39	
1029247	247	2:1988965	0	0	0	125	39	0	39	0	0	
1029248	248	2:1996940	0	0	0	125	0	39	0	0	39	
1029249	249	2:2004915	0	0	0	125	39	0	39	0	0	
1029250	250	2:2012890	0	100	10	128	0	40	0	0	40	
1029251	251	2:2021184	0	0	0	127	40	0	40	0	0	
1029252	252	2:2029159	0	0	0	128	0	40	0	0	40	
1029253	253	2:2037134	0	0	0	127	40	0	40	0	0	
1029254	254	2:2045109	0	0	0	128	0	40	0	0	40	
1029255	255	2:2053403	0	0	0	130	40	0	40	0	0	
1029256	256	2:2061378	0	0	0	130	0	41	0	0	41	
1029257	257	2:2069353	0	0	0	130	41	0	41	0	0	
1029258	258	2:2077328	0	0	0	130	0	41	0	0	41	
1029259	259	2:2085622	0	0	0	130	41	0	41	0	0	
1029260	260	2:2283924	0	100	10	132	0	41	0	0	41	
1029261	261	2:2292624	0	0	0	133	41	0	41	0	0	
1029262	262	2:2301324	0	0	0	132	0	41	0	0	41	
1029263	263	2:2310372	0	0	0	133	42	0	42	0	0	
1029264	264	2:2319072	0	0	0	132	0	42	0	0	42	
1029265	265	2:2327772	0	0	0	135	42	0	42	0	0	
1029266	266	2:2336472	0	0	0	135	0	42	0	0	42	
1029267	267	2:2345520	0	0	0	135	42	0	42	0	0	
1029268	268	2:2354220	0	0	0	135	0	42	0	0	42	
1029269	269	2:2362920	0	0	0	135	43	0	43	0	0	
1029270	270	2:2371620	0	100	10	138	0	43	0	0	43	
1029271	271	2:2380668	0	0	0	137	43	0	43	0	0	
1029272	272	2:2389368	0	0	0	138	0	43	0	0	43	
1029273	273	2:2398068	0	0	0	137	43	0	43	0	0	
1029274	274	2:2406768	0	0	0	138	0	43	0	0	43	
1029275	275	2:2415468	0	0	0	140	43	0	43	0	0	
1029276	276	2:2424516	0	0	0	140	0	44	0	0	44	
1029277	277	2:2433216	0	0	0	140	44	0	44	0	0	
1029278	278	2:2441916	0	0	0	140	0	44	0	0	44	
1029279	279	2:2450616	0	0	0	140	44	0	44	0	0	
1029280	280	2:2664636	0	100	10	142	0	44	0	0	44	
1029281	281	2:2674061	0	0	0	143	44	0	44	0	0	
1029282	282	2:2683486	0	0	0	142	0	45	0	0	45	
1029283	283	2:2692911	0	0	0	143	45	0	45	0	0	
1029284	284	2:2702713	0	0	0	142	0	45	0	0	45	
1029285	285	2:2712138	0	0	0	145	45	0	45	0	0	
1029286	286	2:2721563	0	0	0	145	0	45	0	0	45	
1029287	287	2:2730988	0	0	0	145	45	0	45	0	0	
1029288	288	2:2740790	0	0	0	145	0	45	0	0	45	
1029289	289	2:2750215	0	0	0	145	46	0	46	0	0	
1029290	290	2:2759640	0	100	10	148	0	46	0	0	46	
1029291	291	2:2769065	0	0	0	147	46	0	46	0	0	
1029292	292	2:2778867	0	0	0	148	0	46	0	0	46	
1029293	293	2:2788292	0	0	0	147	46	0	46	0	0	
1029294	294	2:2797717	0	0	0	148	0	46	0	0	46	
1029295	295	2:2807142	0	0	0	150	47	0	47	0	0	
1029296	296	2:2816944	0	0	0	150	0	47	0	0	47	
1029297	297	2:2826369	0	0	0	150	47	0	47	0	0	
1029298	298	2:2835794	0	0	0	150	0	47	0	0	47	
1029299	299	2:2845219	0	0	0	150	47	0	47	0	0	
1029300	300	2:3074232	0	100	10	152	0	47	0	0	47	
1029301	301	2:3084788	0	0	0	153	47	0	47	0	0	
1029302	302	2:3094938	0	0	0	152	0	48	0	0	48	
1029303	303	2:3105088	0	0	0	153	48	0	48	0	0	
1029304	304	2:3115238	0	0	0	152	0	48	0	0	48	
1029305	305	2:3125794	0	0	0	155	48	0	48	0	0	
1029306	306	2:3135944	0	0	0	155	0	48	0	0	48	
1029307	307	2:3146094	0	0	0	155	48	0	48	0	0	
1029308	308	2:3156244	0	0	0	155	0	49	0	0	49	
1029309	309	2:3166800	0	0	0	155	49	0	49	0	0	
1029310	310	2:3176950	0	100	10	158	0	49	0	0	49	
1029311	311	2:3187100	0	0	0	157	49	0	49	0	0	
1029312	312	2:3197250	0	0	0	158	0	49	0	0	49	
1029313	313	2:3207806	0	0	0	157	49	0	49	0	0	
1029314	314	2:3217956	0	0	0	158	0	50	0	0	50	
1029315	315	2:3228106	0	0	0	160	50	0	50	0	0	
1029316	316	2:3238256	0	0	0	160	0	50	0	0	50	
1029317	317	2:3248812	0	0	0	160	50	0	50	0	0	
1029318	318	2:3258962	0	0	0	160	0	50	0	0	50	
1029319	319	2:3269112	0	0	0	160	50	0	50	0	0	
1029320	320	2:3513495	0	100	10	162	0	50	0	0	50	
1029321	321	2:3524805	0	0	0	163	51	0	51	0	0	
1029322	322	2:3535680	0	0	0	162	0	51	0	0	51	
1029323	323	2:3546555	0	0	0	163	51	0	51	0	0	
1029324	324	2:3557430	0	0	0	162	0	51	0	0	51	
1029325	325	2:3568305	0	0	0	165	51	0	51	0	0	
1029326	326	2:3579615	0	0	0	165	0	51	0	0	51	
1029327	327	2:3590490	0	0	0	165	52	0	52	0	0	
1029328	328	2:3601365	0	0	0	165	0	52	0	0	52	
1029329	329	2:3612240	0	0	0	165	52	0	52	0	0	
1029330	330	2:3623550	0	100	10	168	0	52	0	0	52	
1029331	331	2:3634425	0	0	0	167	52	0	52	0	0	
1029332	332	2:3645300	0	0	0	168	0	52	0	0	52	
1029333	333	2:3656175	0	0	0	167	52	0	52	0	0	
1029334	334	2:3667485	0	0	0	168	0	53	0	0	53	
1029335	335	2:3678360	0	0	0	170	53	0	53	0	0	
1029336	336	2:3689235	0	0	0	170	0	53	0	0	53	
1029337	337	2:3700110	0	0	0	170	53	0	53	0	0	
1029338	338	2:3711420	0	0	0	170	0	53	0	0	53	
1029339	339	2:3722295	0	0	0	170	53	0	53	0	0	
1029340	340	2:3982048	0	100	10	172	0	54	0	0	54	
1029341	341	2:3993648	0	0	0	173	54	0	54	0	0	
1029342	342	2:4005712	0	0	0	172	0	54	0	0	54	
1029343	343	2:4017312	0	0	0	173	54	0	54	0	0	
1029344	344	2:4028912	0	0	0	172	0	54	0	0	54	
1029345	345	2:4040512	0	0	0	175	54	0	54	0	0	
1029346	346	2:4052576	0	0	0	175	0	54	0	0	54	
1029347	347	2:4064176	0	0	0	175	55	0	55	0	0	
1029348	348	2:4075776	0	0	0	175	0	55	0	0	55	
1029349	349	2:4087376	0	0	0	175	55	0	55	0	0	
1029350	350	2:4098976	0	100	10	178	0	55	0	0	55	
1029351	351	2:4111040	0	0	0	177	55	0	55	0	0	
1029352	352	2:4122640	0	0	0	178	0	55	0	0	55	
1029353	353	2:4134240	0	0	0	177	56	0	56	0	0	
