int	int	int	int	int	int	int	int	string
102904014	4	14	6107	15	700	1602	2	
102904015	4	15	6107	15	700	1602	2	
102904016	4	16	6107	15	700	1602	2	
102904017	4	17	6107	15	700	1602	2	
102904018	4	18	6107	15	700	1602	2	
102904019	4	19	6107	15	700	1602	2	
102904020	4	20	6107	15	700	1602	2	
102904021	4	21	6107	15	700	1602	2	
102904022	4	22	6107	15	700	1602	2	
102904023	4	23	6107	15	700	1602	2	
102904024	4	24	6107	15	700	1602	2	
102904025	4	25	6107	15	700	1602	2	
102904026	4	26	6107	15	700	1602	2	
102904027	4	27	6107	15	700	1602	2	
102904028	4	28	6107	15	700	1602	2	
102904029	4	29	6107	15	700	1602	2	
102904030	4	30	6107	15	700	1602	2	
102904031	4	31	6107	15	700	1602	2	
102904032	4	32	6107	15	700	1602	2	
102904033	4	33	6107	15	700	1602	2	
102904034	4	34	6107	15	700	1602	2	
102904035	4	35	6107	15	700	1602	2	
102904036	4	36	6107	15	700	1602	2	
102904037	4	37	6107	15	700	1602	2	
102904038	4	38	6107	15	700	1602	2	
102904039	4	39	6107	15	700	1602	2	
102904040	4	40	6107	15	700	1602	2	
102904041	4	41	6107	15	700	1602	2	
102904042	4	42	6107	15	700	1602	2	
102904043	4	43	6107	15	700	1602	2	
102904044	4	44	6107	15	700	1602	2	
102904045	4	45	6107	15	700	1602	2	
102904046	4	46	6107	15	700	1602	2	
102904047	4	47	6107	15	700	1602	2	
102904048	4	48	6107	15	700	1602	2	
102904049	4	49	6107	15	700	1602	2	
102904050	4	50	6107	15	700	1602	2	
102904051	4	51	6207	30	1700	1602	2	
102904052	4	52	6207	30	1700	1602	2	
102904053	4	53	6207	30	1700	1602	2	
102904054	4	54	6207	30	1700	1602	2	
102904055	4	55	6207	30	1700	1602	2	
102904056	4	56	6207	30	1700	1602	2	
102904057	4	57	6207	30	1700	1602	2	
102904058	4	58	6207	30	1700	1602	2	
102904059	4	59	6207	30	1700	1602	2	
102904060	4	60	6207	30	1700	1602	2	
102904061	4	61	6207	35	1700	1602	2	
102904062	4	62	6207	35	1700	1602	2	
102904063	4	63	6207	35	1700	1602	2	
102904064	4	64	6207	35	1700	1602	2	
102904065	4	65	6207	35	1700	1602	2	
102904066	4	66	6207	35	1700	1602	2	
102904067	4	67	6207	35	1700	1602	2	
102904068	4	68	6207	35	1700	1602	2	
102904069	4	69	6207	35	1700	1602	2	
102904070	4	70	6207	35	1700	1602	2	
102904071	4	71	6207	35	1700	1602	2	
102904072	4	72	6207	35	1700	1602	2	
102904073	4	73	6207	35	1700	1602	2	
102904074	4	74	6207	35	1700	1602	2	
102904075	4	75	6207	35	1700	1602	2	
102904076	4	76	6207	35	1700	1602	2	
102904077	4	77	6207	35	1700	1602	2	
102904078	4	78	6207	35	1700	1602	2	
102904079	4	79	6207	35	1700	1602	2	
102904080	4	80	6207	35	1700	1602	2	
102904081	4	81	6207	35	1700	1602	2	
102904082	4	82	6207	35	1700	1602	2	
102904083	4	83	6207	35	1700	1602	2	
102904084	4	84	6207	35	1700	1602	2	
102904085	4	85	6207	35	1700	1602	2	
102904086	4	86	6207	35	1700	1602	2	
102904087	4	87	6207	35	1700	1602	2	
102904088	4	88	6207	35	1700	1602	2	
102904089	4	89	6207	35	1700	1602	2	
102904090	4	90	6207	35	1700	1602	2	
102904091	4	91	6207	35	1700	1602	2	
102904092	4	92	6207	35	1700	1602	2	
102904093	4	93	6207	35	1700	1602	2	
102904094	4	94	6207	35	1700	1602	2	
102904095	4	95	6207	35	1700	1602	2	
102904096	4	96	6207	35	1700	1602	2	
102904097	4	97	6207	35	1700	1602	2	
102904098	4	98	6207	35	1700	1602	2	
102904099	4	99	6207	35	1700	1602	2	
102904100	4	100	6207	35	1700	1602	2	
102904101	4	101	6307	50	2700	1602	2	
102904102	4	102	6307	50	2700	1602	2	
102904103	4	103	6307	50	2700	1602	2	
102904104	4	104	6307	50	2700	1602	2	
102904105	4	105	6307	50	2700	1602	2	
102904106	4	106	6307	50	2700	1602	2	
102904107	4	107	6307	50	2700	1602	2	
102904108	4	108	6307	50	2700	1602	2	
102904109	4	109	6307	50	2700	1602	2	
102904110	4	110	6307	50	2700	1602	2	
102904111	4	111	6307	55	2700	1602	2	
102904112	4	112	6307	55	2700	1602	2	
102904113	4	113	6307	55	2700	1602	2	
102904114	4	114	6307	55	2700	1602	2	
102904115	4	115	6307	55	2700	1602	2	
102904116	4	116	6307	55	2700	1602	2	
102904117	4	117	6307	55	2700	1602	2	
102904118	4	118	6307	55	2700	1602	2	
102904119	4	119	6307	55	2700	1602	2	
102904120	4	120	6307	55	2700	1602	2	
102904121	4	121	6307	55	2700	1602	2	
102904122	4	122	6307	55	2700	1602	2	
102904123	4	123	6307	55	2700	1602	2	
102904124	4	124	6307	55	2700	1602	2	
102904125	4	125	6307	55	2700	1602	2	
102904126	4	126	6307	55	2700	1602	2	
102904127	4	127	6307	55	2700	1602	2	
102904128	4	128	6307	55	2700	1602	2	
102904129	4	129	6307	55	2700	1602	2	
102904130	4	130	6307	55	2700	1602	2	
102904131	4	131	6307	55	2700	1602	2	
102904132	4	132	6307	55	2700	1602	2	
102904133	4	133	6307	55	2700	1602	2	
102904134	4	134	6307	55	2700	1602	2	
102904135	4	135	6307	55	2700	1602	2	
102904136	4	136	6307	55	2700	1602	2	
102904137	4	137	6307	55	2700	1602	2	
102904138	4	138	6307	55	2700	1602	2	
102904139	4	139	6307	55	2700	1602	2	
102904140	4	140	6307	55	2700	1602	2	
102904141	4	141	6307	55	2700	1602	2	
102904142	4	142	6307	55	2700	1602	2	
102904143	4	143	6307	55	2700	1602	2	
102904144	4	144	6307	55	2700	1602	2	
102904145	4	145	6307	55	2700	1602	2	
102904146	4	146	6307	55	2700	1602	2	
102904147	4	147	6307	55	2700	1602	2	
102904148	4	148	6307	55	2700	1602	2	
102904149	4	149	6307	55	2700	1602	2	
102904150	4	150	6307	55	2700	1602	2	
103001001	1	1	6104	10	700	1601	1	
103001002	1	2	6104	10	700	1601	1	
103001003	1	3	6104	10	700	1601	1	
103001004	1	4	6104	10	700	1601	1	
103001005	1	5	6104	10	700	1601	1	
103001006	1	6	6104	10	700	1601	1	
103001007	1	7	6104	10	700	1601	1	
103001008	1	8	6104	10	700	1601	1	
103001009	1	9	6104	10	700	1601	1	
103001010	1	10	6104	10	700	1601	1	
103001011	1	11	6104	15	700	1601	1	
103001012	1	12	6104	15	700	1601	1	
103001013	1	13	6104	15	700	1601	1	
103001014	1	14	6104	15	700	1601	1	
103001015	1	15	6104	15	700	1601	1	
103001016	1	16	6104	15	700	1601	1	
103001017	1	17	6104	15	700	1601	1	
103001018	1	18	6104	15	700	1601	1	
103001019	1	19	6104	15	700	1601	1	
103001020	1	20	6104	15	700	1601	1	
103001021	1	21	6104	15	700	1601	1	
103001022	1	22	6104	15	700	1601	1	
103001023	1	23	6104	15	700	1601	1	
103001024	1	24	6104	15	700	1601	1	
103001025	1	25	6104	15	700	1601	1	
103001026	1	26	6104	15	700	1601	1	
103001027	1	27	6104	15	700	1601	1	
103001028	1	28	6104	15	700	1601	1	
103001029	1	29	6104	15	700	1601	1	
103001030	1	30	6104	15	700	1601	1	
103001031	1	31	6104	15	700	1601	1	
103001032	1	32	6104	15	700	1601	1	
103001033	1	33	6104	15	700	1601	1	
103001034	1	34	6104	15	700	1601	1	
103001035	1	35	6104	15	700	1601	1	
103001036	1	36	6104	15	700	1601	1	
103001037	1	37	6104	15	700	1601	1	
103001038	1	38	6104	15	700	1601	1	
103001039	1	39	6104	15	700	1601	1	
103001040	1	40	6104	15	700	1601	1	
103001041	1	41	6104	15	700	1601	1	
103001042	1	42	6104	15	700	1601	1	
103001043	1	43	6104	15	700	1601	1	
103001044	1	44	6104	15	700	1601	1	
103001045	1	45	6104	15	700	1601	1	
103001046	1	46	6104	15	700	1601	1	
103001047	1	47	6104	15	700	1601	1	
103001048	1	48	6104	15	700	1601	1	
103001049	1	49	6104	15	700	1601	1	
103001050	1	50	6104	15	700	1601	1	
103001051	1	51	6204	30	1700	1601	1	
103001052	1	52	6204	30	1700	1601	1	
103001053	1	53	6204	30	1700	1601	1	
103001054	1	54	6204	30	1700	1601	1	
103001055	1	55	6204	30	1700	1601	1	
103001056	1	56	6204	30	1700	1601	1	
103001057	1	57	6204	30	1700	1601	1	
103001058	1	58	6204	30	1700	1601	1	
103001059	1	59	6204	30	1700	1601	1	
103001060	1	60	6204	30	1700	1601	1	
103001061	1	61	6204	35	1700	1601	1	
103001062	1	62	6204	35	1700	1601	1	
103001063	1	63	6204	35	1700	1601	1	
103001064	1	64	6204	35	1700	1601	1	
103001065	1	65	6204	35	1700	1601	1	
103001066	1	66	6204	35	1700	1601	1	
103001067	1	67	6204	35	1700	1601	1	
103001068	1	68	6204	35	1700	1601	1	
103001069	1	69	6204	35	1700	1601	1	
103001070	1	70	6204	35	1700	1601	1	
103001071	1	71	6204	35	1700	1601	1	
103001072	1	72	6204	35	1700	1601	1	
103001073	1	73	6204	35	1700	1601	1	
103001074	1	74	6204	35	1700	1601	1	
103001075	1	75	6204	35	1700	1601	1	
103001076	1	76	6204	35	1700	1601	1	
103001077	1	77	6204	35	1700	1601	1	
103001078	1	78	6204	35	1700	1601	1	
103001079	1	79	6204	35	1700	1601	1	
103001080	1	80	6204	35	1700	1601	1	
103001081	1	81	6204	35	1700	1601	1	
103001082	1	82	6204	35	1700	1601	1	
103001083	1	83	6204	35	1700	1601	1	
103001084	1	84	6204	35	1700	1601	1	
103001085	1	85	6204	35	1700	1601	1	
103001086	1	86	6204	35	1700	1601	1	
103001087	1	87	6204	35	1700	1601	1	
103001088	1	88	6204	35	1700	1601	1	
103001089	1	89	6204	35	1700	1601	1	
103001090	1	90	6204	35	1700	1601	1	
103001091	1	91	6204	35	1700	1601	1	
103001092	1	92	6204	35	1700	1601	1	
103001093	1	93	6204	35	1700	1601	1	
103001094	1	94	6204	35	1700	1601	1	
103001095	1	95	6204	35	1700	1601	1	
103001096	1	96	6204	35	1700	1601	1	
103001097	1	97	6204	35	1700	1601	1	
103001098	1	98	6204	35	1700	1601	1	
103001099	1	99	6204	35	1700	1601	1	
103001100	1	100	6204	35	1700	1601	1	
103001101	1	101	6304	50	2700	1601	1	
103001102	1	102	6304	50	2700	1601	1	
103001103	1	103	6304	50	2700	1601	1	
103001104	1	104	6304	50	2700	1601	1	
103001105	1	105	6304	50	2700	1601	1	
103001106	1	106	6304	50	2700	1601	1	
103001107	1	107	6304	50	2700	1601	1	
103001108	1	108	6304	50	2700	1601	1	
103001109	1	109	6304	50	2700	1601	1	
103001110	1	110	6304	50	2700	1601	1	
103001111	1	111	6304	55	2700	1601	1	
103001112	1	112	6304	55	2700	1601	1	
103001113	1	113	6304	55	2700	1601	1	
103001114	1	114	6304	55	2700	1601	1	
103001115	1	115	6304	55	2700	1601	1	
103001116	1	116	6304	55	2700	1601	1	
103001117	1	117	6304	55	2700	1601	1	
103001118	1	118	6304	55	2700	1601	1	
103001119	1	119	6304	55	2700	1601	1	
103001120	1	120	6304	55	2700	1601	1	
103001121	1	121	6304	55	2700	1601	1	
103001122	1	122	6304	55	2700	1601	1	
103001123	1	123	6304	55	2700	1601	1	
103001124	1	124	6304	55	2700	1601	1	
103001125	1	125	6304	55	2700	1601	1	
103001126	1	126	6304	55	2700	1601	1	
103001127	1	127	6304	55	2700	1601	1	
103001128	1	128	6304	55	2700	1601	1	
103001129	1	129	6304	55	2700	1601	1	
103001130	1	130	6304	55	2700	1601	1	
103001131	1	131	6304	55	2700	1601	1	
103001132	1	132	6304	55	2700	1601	1	
103001133	1	133	6304	55	2700	1601	1	
103001134	1	134	6304	55	2700	1601	1	
103001135	1	135	6304	55	2700	1601	1	
103001136	1	136	6304	55	2700	1601	1	
103001137	1	137	6304	55	2700	1601	1	
103001138	1	138	6304	55	2700	1601	1	
103001139	1	139	6304	55	2700	1601	1	
103001140	1	140	6304	55	2700	1601	1	
103001141	1	141	6304	55	2700	1601	1	
103001142	1	142	6304	55	2700	1601	1	
103001143	1	143	6304	55	2700	1601	1	
103001144	1	144	6304	55	2700	1601	1	
103001145	1	145	6304	55	2700	1601	1	
103001146	1	146	6304	55	2700	1601	1	
103001147	1	147	6304	55	2700	1601	1	
103001148	1	148	6304	55	2700	1601	1	
103001149	1	149	6304	55	2700	1601	1	
103001150	1	150	6304	55	2700	1601	1	
103002001	2	1	6102	10	700	1602	1	
103002002	2	2	6102	10	700	1602	1	
103002003	2	3	6102	10	700	1602	1	
103002004	2	4	6102	10	700	1602	1	
103002005	2	5	6102	10	700	1602	1	
103002006	2	6	6102	10	700	1602	1	
103002007	2	7	6102	10	700	1602	1	
103002008	2	8	6102	10	700	1602	1	
103002009	2	9	6102	10	700	1602	1	
103002010	2	10	6102	10	700	1602	1	
103002011	2	11	6102	15	700	1602	1	
103002012	2	12	6102	15	700	1602	1	
103002013	2	13	6102	15	700	1602	1	
103002014	2	14	6102	15	700	1602	1	
103002015	2	15	6102	15	700	1602	1	
103002016	2	16	6102	15	700	1602	1	
103002017	2	17	6102	15	700	1602	1	
103002018	2	18	6102	15	700	1602	1	
103002019	2	19	6102	15	700	1602	1	
103002020	2	20	6102	15	700	1602	1	
103002021	2	21	6102	15	700	1602	1	
103002022	2	22	6102	15	700	1602	1	
103002023	2	23	6102	15	700	1602	1	
103002024	2	24	6102	15	700	1602	1	
103002025	2	25	6102	15	700	1602	1	
103002026	2	26	6102	15	700	1602	1	
103002027	2	27	6102	15	700	1602	1	
103002028	2	28	6102	15	700	1602	1	
103002029	2	29	6102	15	700	1602	1	
103002030	2	30	6102	15	700	1602	1	
103002031	2	31	6102	15	700	1602	1	
103002032	2	32	6102	15	700	1602	1	
103002033	2	33	6102	15	700	1602	1	
103002034	2	34	6102	15	700	1602	1	
103002035	2	35	6102	15	700	1602	1	
103002036	2	36	6102	15	700	1602	1	
103002037	2	37	6102	15	700	1602	1	
103002038	2	38	6102	15	700	1602	1	
103002039	2	39	6102	15	700	1602	1	
103002040	2	40	6102	15	700	1602	1	
103002041	2	41	6102	15	700	1602	1	
103002042	2	42	6102	15	700	1602	1	
103002043	2	43	6102	15	700	1602	1	
103002044	2	44	6102	15	700	1602	1	
103002045	2	45	6102	15	700	1602	1	
103002046	2	46	6102	15	700	1602	1	
103002047	2	47	6102	15	700	1602	1	
103002048	2	48	6102	15	700	1602	1	
103002049	2	49	6102	15	700	1602	1	
103002050	2	50	6102	15	700	1602	1	
103002051	2	51	6202	30	1700	1602	1	
103002052	2	52	6202	30	1700	1602	1	
103002053	2	53	6202	30	1700	1602	1	
103002054	2	54	6202	30	1700	1602	1	
103002055	2	55	6202	30	1700	1602	1	
103002056	2	56	6202	30	1700	1602	1	
103002057	2	57	6202	30	1700	1602	1	
103002058	2	58	6202	30	1700	1602	1	
103002059	2	59	6202	30	1700	1602	1	
103002060	2	60	6202	30	1700	1602	1	
103002061	2	61	6202	35	1700	1602	1	
103002062	2	62	6202	35	1700	1602	1	
103002063	2	63	6202	35	1700	1602	1	
103002064	2	64	6202	35	1700	1602	1	
103002065	2	65	6202	35	1700	1602	1	
103002066	2	66	6202	35	1700	1602	1	
103002067	2	67	6202	35	1700	1602	1	
103002068	2	68	6202	35	1700	1602	1	
103002069	2	69	6202	35	1700	1602	1	
103002070	2	70	6202	35	1700	1602	1	
103002071	2	71	6202	35	1700	1602	1	
103002072	2	72	6202	35	1700	1602	1	
103002073	2	73	6202	35	1700	1602	1	
103002074	2	74	6202	35	1700	1602	1	
103002075	2	75	6202	35	1700	1602	1	
103002076	2	76	6202	35	1700	1602	1	
103002077	2	77	6202	35	1700	1602	1	
103002078	2	78	6202	35	1700	1602	1	
103002079	2	79	6202	35	1700	1602	1	
103002080	2	80	6202	35	1700	1602	1	
103002081	2	81	6202	35	1700	1602	1	
103002082	2	82	6202	35	1700	1602	1	
103002083	2	83	6202	35	1700	1602	1	
103002084	2	84	6202	35	1700	1602	1	
103002085	2	85	6202	35	1700	1602	1	
103002086	2	86	6202	35	1700	1602	1	
103002087	2	87	6202	35	1700	1602	1	
103002088	2	88	6202	35	1700	1602	1	
103002089	2	89	6202	35	1700	1602	1	
103002090	2	90	6202	35	1700	1602	1	
103002091	2	91	6202	35	1700	1602	1	
103002092	2	92	6202	35	1700	1602	1	
103002093	2	93	6202	35	1700	1602	1	
103002094	2	94	6202	35	1700	1602	1	
103002095	2	95	6202	35	1700	1602	1	
103002096	2	96	6202	35	1700	1602	1	
103002097	2	97	6202	35	1700	1602	1	
103002098	2	98	6202	35	1700	1602	1	
103002099	2	99	6202	35	1700	1602	1	
103002100	2	100	6202	35	1700	1602	1	
103002101	2	101	6302	50	2700	1602	1	
103002102	2	102	6302	50	2700	1602	1	
103002103	2	103	6302	50	2700	1602	1	
103002104	2	104	6302	50	2700	1602	1	
103002105	2	105	6302	50	2700	1602	1	
103002106	2	106	6302	50	2700	1602	1	
103002107	2	107	6302	50	2700	1602	1	
103002108	2	108	6302	50	2700	1602	1	
103002109	2	109	6302	50	2700	1602	1	
103002110	2	110	6302	50	2700	1602	1	
103002111	2	111	6302	55	2700	1602	1	
103002112	2	112	6302	55	2700	1602	1	
103002113	2	113	6302	55	2700	1602	1	
103002114	2	114	6302	55	2700	1602	1	
103002115	2	115	6302	55	2700	1602	1	
103002116	2	116	6302	55	2700	1602	1	
103002117	2	117	6302	55	2700	1602	1	
103002118	2	118	6302	55	2700	1602	1	
103002119	2	119	6302	55	2700	1602	1	
103002120	2	120	6302	55	2700	1602	1	
103002121	2	121	6302	55	2700	1602	1	
103002122	2	122	6302	55	2700	1602	1	
103002123	2	123	6302	55	2700	1602	1	
103002124	2	124	6302	55	2700	1602	1	
103002125	2	125	6302	55	2700	1602	1	
103002126	2	126	6302	55	2700	1602	1	
103002127	2	127	6302	55	2700	1602	1	
103002128	2	128	6302	55	2700	1602	1	
103002129	2	129	6302	55	2700	1602	1	
103002130	2	130	6302	55	2700	1602	1	
103002131	2	131	6302	55	2700	1602	1	
103002132	2	132	6302	55	2700	1602	1	
103002133	2	133	6302	55	2700	1602	1	
103002134	2	134	6302	55	2700	1602	1	
103002135	2	135	6302	55	2700	1602	1	
103002136	2	136	6302	55	2700	1602	1	
103002137	2	137	6302	55	2700	1602	1	
103002138	2	138	6302	55	2700	1602	1	
103002139	2	139	6302	55	2700	1602	1	
103002140	2	140	6302	55	2700	1602	1	
103002141	2	141	6302	55	2700	1602	1	
103002142	2	142	6302	55	2700	1602	1	
103002143	2	143	6302	55	2700	1602	1	
103002144	2	144	6302	55	2700	1602	1	
103002145	2	145	6302	55	2700	1602	1	
103002146	2	146	6302	55	2700	1602	1	
103002147	2	147	6302	55	2700	1602	1	
103002148	2	148	6302	55	2700	1602	1	
103002149	2	149	6302	55	2700	1602	1	
103002150	2	150	6302	55	2700	1602	1	
103003001	3	1	6108	10	700	1603	1	
103003002	3	2	6108	10	700	1603	1	
103003003	3	3	6108	10	700	1603	1	
103003004	3	4	6108	10	700	1603	1	
103003005	3	5	6108	10	700	1603	1	
103003006	3	6	6108	10	700	1603	1	
103003007	3	7	6108	10	700	1603	1	
103003008	3	8	6108	10	700	1603	1	
103003009	3	9	6108	10	700	1603	1	
103003010	3	10	6108	10	700	1603	1	
103003011	3	11	6108	15	700	1603	1	
103003012	3	12	6108	15	700	1603	1	
103003013	3	13	6108	15	700	1603	1	
103003014	3	14	6108	15	700	1603	1	
103003015	3	15	6108	15	700	1603	1	
103003016	3	16	6108	15	700	1603	1	
103003017	3	17	6108	15	700	1603	1	
103003018	3	18	6108	15	700	1603	1	
103003019	3	19	6108	15	700	1603	1	
103003020	3	20	6108	15	700	1603	1	
103003021	3	21	6108	15	700	1603	1	
103003022	3	22	6108	15	700	1603	1	
103003023	3	23	6108	15	700	1603	1	
103003024	3	24	6108	15	700	1603	1	
103003025	3	25	6108	15	700	1603	1	
103003026	3	26	6108	15	700	1603	1	
103003027	3	27	6108	15	700	1603	1	
103003028	3	28	6108	15	700	1603	1	
103003029	3	29	6108	15	700	1603	1	
103003030	3	30	6108	15	700	1603	1	
103003031	3	31	6108	15	700	1603	1	
103003032	3	32	6108	15	700	1603	1	
103003033	3	33	6108	15	700	1603	1	
103003034	3	34	6108	15	700	1603	1	
103003035	3	35	6108	15	700	1603	1	
103003036	3	36	6108	15	700	1603	1	
103003037	3	37	6108	15	700	1603	1	
103003038	3	38	6108	15	700	1603	1	
103003039	3	39	6108	15	700	1603	1	
103003040	3	40	6108	15	700	1603	1	
103003041	3	41	6108	15	700	1603	1	
103003042	3	42	6108	15	700	1603	1	
103003043	3	43	6108	15	700	1603	1	
103003044	3	44	6108	15	700	1603	1	
103003045	3	45	6108	15	700	1603	1	
103003046	3	46	6108	15	700	1603	1	
103003047	3	47	6108	15	700	1603	1	
103003048	3	48	6108	15	700	1603	1	
103003049	3	49	6108	15	700	1603	1	
103003050	3	50	6108	15	700	1603	1	
103003051	3	51	6208	30	1700	1603	1	
103003052	3	52	6208	30	1700	1603	1	
103003053	3	53	6208	30	1700	1603	1	
103003054	3	54	6208	30	1700	1603	1	
103003055	3	55	6208	30	1700	1603	1	
103003056	3	56	6208	30	1700	1603	1	
103003057	3	57	6208	30	1700	1603	1	
103003058	3	58	6208	30	1700	1603	1	
103003059	3	59	6208	30	1700	1603	1	
103003060	3	60	6208	30	1700	1603	1	
103003061	3	61	6208	35	1700	1603	1	
103003062	3	62	6208	35	1700	1603	1	
103003063	3	63	6208	35	1700	1603	1	
103003064	3	64	6208	35	1700	1603	1	
103003065	3	65	6208	35	1700	1603	1	
103003066	3	66	6208	35	1700	1603	1	
103003067	3	67	6208	35	1700	1603	1	
103003068	3	68	6208	35	1700	1603	1	
103003069	3	69	6208	35	1700	1603	1	
103003070	3	70	6208	35	1700	1603	1	
103003071	3	71	6208	35	1700	1603	1	
103003072	3	72	6208	35	1700	1603	1	
103003073	3	73	6208	35	1700	1603	1	
103003074	3	74	6208	35	1700	1603	1	
103003075	3	75	6208	35	1700	1603	1	
103003076	3	76	6208	35	1700	1603	1	
103003077	3	77	6208	35	1700	1603	1	
103003078	3	78	6208	35	1700	1603	1	
103003079	3	79	6208	35	1700	1603	1	
103003080	3	80	6208	35	1700	1603	1	
103003081	3	81	6208	35	1700	1603	1	
103003082	3	82	6208	35	1700	1603	1	
103003083	3	83	6208	35	1700	1603	1	
103003084	3	84	6208	35	1700	1603	1	
103003085	3	85	6208	35	1700	1603	1	
103003086	3	86	6208	35	1700	1603	1	
103003087	3	87	6208	35	1700	1603	1	
103003088	3	88	6208	35	1700	1603	1	
103003089	3	89	6208	35	1700	1603	1	
103003090	3	90	6208	35	1700	1603	1	
103003091	3	91	6208	35	1700	1603	1	
103003092	3	92	6208	35	1700	1603	1	
103003093	3	93	6208	35	1700	1603	1	
103003094	3	94	6208	35	1700	1603	1	
103003095	3	95	6208	35	1700	1603	1	
103003096	3	96	6208	35	1700	1603	1	
103003097	3	97	6208	35	1700	1603	1	
103003098	3	98	6208	35	1700	1603	1	
103003099	3	99	6208	35	1700	1603	1	
103003100	3	100	6208	35	1700	1603	1	
103003101	3	101	6308	50	2700	1603	1	
103003102	3	102	6308	50	2700	1603	1	
103003103	3	103	6308	50	2700	1603	1	
103003104	3	104	6308	50	2700	1603	1	
103003105	3	105	6308	50	2700	1603	1	
103003106	3	106	6308	50	2700	1603	1	
103003107	3	107	6308	50	2700	1603	1	
103003108	3	108	6308	50	2700	1603	1	
103003109	3	109	6308	50	2700	1603	1	
103003110	3	110	6308	50	2700	1603	1	
103003111	3	111	6308	55	2700	1603	1	
103003112	3	112	6308	55	2700	1603	1	
103003113	3	113	6308	55	2700	1603	1	
103003114	3	114	6308	55	2700	1603	1	
103003115	3	115	6308	55	2700	1603	1	
103003116	3	116	6308	55	2700	1603	1	
103003117	3	117	6308	55	2700	1603	1	
103003118	3	118	6308	55	2700	1603	1	
103003119	3	119	6308	55	2700	1603	1	
103003120	3	120	6308	55	2700	1603	1	
103003121	3	121	6308	55	2700	1603	1	
103003122	3	122	6308	55	2700	1603	1	
103003123	3	123	6308	55	2700	1603	1	
103003124	3	124	6308	55	2700	1603	1	
103003125	3	125	6308	55	2700	1603	1	
103003126	3	126	6308	55	2700	1603	1	
103003127	3	127	6308	55	2700	1603	1	
103003128	3	128	6308	55	2700	1603	1	
103003129	3	129	6308	55	2700	1603	1	
103003130	3	130	6308	55	2700	1603	1	
103003131	3	131	6308	55	2700	1603	1	
103003132	3	132	6308	55	2700	1603	1	
103003133	3	133	6308	55	2700	1603	1	
103003134	3	134	6308	55	2700	1603	1	
103003135	3	135	6308	55	2700	1603	1	
103003136	3	136	6308	55	2700	1603	1	
103003137	3	137	6308	55	2700	1603	1	
103003138	3	138	6308	55	2700	1603	1	
103003139	3	139	6308	55	2700	1603	1	
103003140	3	140	6308	55	2700	1603	1	
103003141	3	141	6308	55	2700	1603	1	
103003142	3	142	6308	55	2700	1603	1	
103003143	3	143	6308	55	2700	1603	1	
103003144	3	144	6308	55	2700	1603	1	
103003145	3	145	6308	55	2700	1603	1	
103003146	3	146	6308	55	2700	1603	1	
103003147	3	147	6308	55	2700	1603	1	
103003148	3	148	6308	55	2700	1603	1	
103003149	3	149	6308	55	2700	1603	1	
103003150	3	150	6308	55	2700	1603	1	
103004001	4	1	6107	10	700	1602	1	
103004002	4	2	6107	10	700	1602	1	
103004003	4	3	6107	10	700	1602	1	
103004004	4	4	6107	10	700	1602	1	
103004005	4	5	6107	10	700	1602	1	
103004006	4	6	6107	10	700	1602	1	
103004007	4	7	6107	10	700	1602	1	
103004008	4	8	6107	10	700	1602	1	
103004009	4	9	6107	10	700	1602	1	
103004010	4	10	6107	10	700	1602	1	
103004011	4	11	6107	15	700	1602	1	
103004012	4	12	6107	15	700	1602	1	
103004013	4	13	6107	15	700	1602	1	
103004014	4	14	6107	15	700	1602	1	
103004015	4	15	6107	15	700	1602	1	
103004016	4	16	6107	15	700	1602	1	
103004017	4	17	6107	15	700	1602	1	
103004018	4	18	6107	15	700	1602	1	
103004019	4	19	6107	15	700	1602	1	
103004020	4	20	6107	15	700	1602	1	
