int	int	int	string	DTItemNum[]	int[]	DTRandomInterval[]	string	int	string
102901704	17	4	培养4	2:21500;5004:60	1601;1602;1605	3:11;2:6;2:6	拍电影	1001	
102901801	18	1	培养1	2:22750;5004:60	1601;1602;1603	3:11;2:6;2:6	拍电影	1001	
102901802	18	2	培养2	2:22750;5004:60	1602;1603;1605	2:6;2:6;2:6	拍电影	1001	
102901803	18	3	培养3	2:22750;5004:60	1601;1603;1605	3:11;2:6;2:6	拍电影	1001	
102901804	18	4	培养4	2:22750;5004:60	1601;1602;1605	3:11;2:6;2:6	拍电影	1001	
102901901	19	1	培养1	2:24000;5004:60	1601;1602;1603	3:11;2:6;2:6	拍电影	1001	
102901902	19	2	培养2	2:24000;5004:60	1602;1603;1605	2:6;2:6;2:6	拍电影	1001	
102901903	19	3	培养3	2:24000;5004:60	1601;1603;1605	3:11;2:6;2:6	拍电影	1001	
102901904	19	4	培养4	2:24000;5004:60	1601;1602;1605	3:11;2:6;2:6	拍电影	1001	
102902001	20	1	培养1	2:25250;5004:60	1601;1602;1603	3:11;2:6;2:6	拍电影	1001	
102902002	20	2	培养2	2:25250;5004:60	1602;1603;1605	2:6;2:6;2:6	拍电影	1001	
102902003	20	3	培养3	2:25250;5004:60	1601;1603;1605	3:11;2:6;2:6	拍电影	1001	
102902004	20	4	培养4	2:25250;5004:60	1601;1602;1605	3:11;2:6;2:6	拍电影	1001	
102902101	21	1	培养1	2:26550;5004:80	1601;1602;1603	4:14;2:7;2:7	拍电影	1001	
102902102	21	2	培养2	2:26550;5004:80	1602;1603;1605	2:7;2:7;2:7	拍电影	1001	
102902103	21	3	培养3	2:26550;5004:80	1601;1603;1605	4:14;2:7;2:7	拍电影	1001	
102902104	21	4	培养4	2:26550;5004:80	1601;1602;1605	4:14;2:7;2:7	拍电影	1001	
102902201	22	1	培养1	2:27800;5004:80	1601;1602;1603	4:14;2:7;2:7	拍电影	1001	
102902202	22	2	培养2	2:27800;5004:80	1602;1603;1605	2:7;2:7;2:7	拍电影	1001	
102902203	22	3	培养3	2:27800;5004:80	1601;1603;1605	4:14;2:7;2:7	拍电影	1001	
102902204	22	4	培养4	2:27800;5004:80	1601;1602;1605	4:14;2:7;2:7	拍电影	1001	
102902301	23	1	培养1	2:29050;5004:80	1601;1602;1603	4:14;2:7;2:7	拍电影	1001	
102902302	23	2	培养2	2:29050;5004:80	1602;1603;1605	2:7;2:7;2:7	拍电影	1001	
102902303	23	3	培养3	2:29050;5004:80	1601;1603;1605	4:14;2:7;2:7	拍电影	1001	
102902304	23	4	培养4	2:29050;5004:80	1601;1602;1605	4:14;2:7;2:7	拍电影	1001	
102902401	24	1	培养1	2:30300;5004:80	1601;1602;1603	4:14;2:7;2:7	拍电影	1001	
102902402	24	2	培养2	2:30300;5004:80	1602;1603;1605	2:7;2:7;2:7	拍电影	1001	
102902403	24	3	培养3	2:30300;5004:80	1601;1603;1605	4:14;2:7;2:7	拍电影	1001	
102902404	24	4	培养4	2:30300;5004:80	1601;1602;1605	4:14;2:7;2:7	拍电影	1001	
102902501	25	1	培养1	2:31550;5004:80	1601;1602;1603	4:14;2:7;2:7	拍电影	1001	
102902502	25	2	培养2	2:31550;5004:80	1602;1603;1605	2:7;2:7;2:7	拍电影	1001	
102902503	25	3	培养3	2:31550;5004:80	1601;1603;1605	4:14;2:7;2:7	拍电影	1001	
102902504	25	4	培养4	2:31550;5004:80	1601;1602;1605	4:14;2:7;2:7	拍电影	1001	
102902601	26	1	培养1	2:32850;5004:100	1601;1602;1603	5:17;3:9;3:9	拍电影	1001	
102902602	26	2	培养2	2:32850;5004:100	1602;1603;1605	3:9;3:9;3:9	拍电影	1001	
102902603	26	3	培养3	2:32850;5004:100	1601;1603;1605	5:17;3:9;3:9	拍电影	1001	
102902604	26	4	培养4	2:32850;5004:100	1601;1602;1605	5:17;3:9;3:9	拍电影	1001	
102902701	27	1	培养1	2:34100;5004:100	1601;1602;1603	5:17;3:9;3:9	拍电影	1001	
102902702	27	2	培养2	2:34100;5004:100	1602;1603;1605	3:9;3:9;3:9	拍电影	1001	
102902703	27	3	培养3	2:34100;5004:100	1601;1603;1605	5:17;3:9;3:9	拍电影	1001	
102902704	27	4	培养4	2:34100;5004:100	1601;1602;1605	5:17;3:9;3:9	拍电影	1001	
102902801	28	1	培养1	2:35350;5004:100	1601;1602;1603	5:17;3:9;3:9	拍电影	1001	
102902802	28	2	培养2	2:35350;5004:100	1602;1603;1605	3:9;3:9;3:9	拍电影	1001	
102902803	28	3	培养3	2:35350;5004:100	1601;1603;1605	5:17;3:9;3:9	拍电影	1001	
102902804	28	4	培养4	2:35350;5004:100	1601;1602;1605	5:17;3:9;3:9	拍电影	1001	
102902901	29	1	培养1	2:36600;5004:100	1601;1602;1603	5:17;3:9;3:9	拍电影	1001	
102902902	29	2	培养2	2:36600;5004:100	1602;1603;1605	3:9;3:9;3:9	拍电影	1001	
102902903	29	3	培养3	2:36600;5004:100	1601;1603;1605	5:17;3:9;3:9	拍电影	1001	
102902904	29	4	培养4	2:36600;5004:100	1601;1602;1605	5:17;3:9;3:9	拍电影	1001	
102903001	30	1	培养1	2:109910;5004:100	1601;1602;1603	5:17;3:9;3:9	拍电影	1001	
102903002	30	2	培养2	2:109910;5004:100	1602;1603;1605	3:9;3:9;3:9	拍电影	1001	
102903003	30	3	培养3	2:109910;5004:100	1601;1603;1605	5:17;3:9;3:9	拍电影	1001	
102903004	30	4	培养4	2:109910;5004:100	1601;1602;1605	5:17;3:9;3:9	拍电影	1001	
102903101	31	1	培养1	2:113535;5004:125	1601;1602;1603	5:20;3:10;3:10	拍电影	1001	
102903102	31	2	培养2	2:113535;5004:125	1602;1603;1605	3:10;3:10;3:10	拍电影	1001	
102903103	31	3	培养3	2:113535;5004:125	1601;1603;1605	5:20;3:10;3:10	拍电影	1001	
102903104	31	4	培养4	2:113535;5004:125	1601;1602;1605	5:20;3:10;3:10	拍电影	1001	
102903201	32	1	培养1	2:117160;5004:125	1601;1602;1603	5:20;3:10;3:10	拍电影	1001	
102903202	32	2	培养2	2:117160;5004:125	1602;1603;1605	3:10;3:10;3:10	拍电影	1001	
102903203	32	3	培养3	2:117160;5004:125	1601;1603;1605	5:20;3:10;3:10	拍电影	1001	
102903204	32	4	培养4	2:117160;5004:125	1601;1602;1605	5:20;3:10;3:10	拍电影	1001	
102903301	33	1	培养1	2:120785;5004:125	1601;1602;1603	5:20;3:10;3:10	拍电影	1001	
102903302	33	2	培养2	2:120785;5004:125	1602;1603;1605	3:10;3:10;3:10	拍电影	1001	
102903303	33	3	培养3	2:120785;5004:125	1601;1603;1605	5:20;3:10;3:10	拍电影	1001	
102903304	33	4	培养4	2:120785;5004:125	1601;1602;1605	5:20;3:10;3:10	拍电影	1001	
102903401	34	1	培养1	2:124555;5004:125	1601;1602;1603	5:20;3:10;3:10	拍电影	1001	
102903402	34	2	培养2	2:124555;5004:125	1602;1603;1605	3:10;3:10;3:10	拍电影	1001	
102903403	34	3	培养3	2:124555;5004:125	1601;1603;1605	5:20;3:10;3:10	拍电影	1001	
102903404	34	4	培养4	2:124555;5004:125	1601;1602;1605	5:20;3:10;3:10	拍电影	1001	
102903501	35	1	培养1	2:128180;5004:125	1601;1602;1603	5:20;3:10;3:10	拍电影	1001	
102903502	35	2	培养2	2:128180;5004:125	1602;1603;1605	3:10;3:10;3:10	拍电影	1001	
102903503	35	3	培养3	2:128180;5004:125	1601;1603;1605	5:20;3:10;3:10	拍电影	1001	
102903504	35	4	培养4	2:128180;5004:125	1601;1602;1605	5:20;3:10;3:10	拍电影	1001	
102903601	36	1	培养1	2:131805;5004:150	1601;1602;1603	6:23;3:11;3:11	拍电影	1001	
102903602	36	2	培养2	2:131805;5004:150	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
102903603	36	3	培养3	2:131805;5004:150	1601;1603;1605	6:23;3:11;3:11	拍电影	1001	
102903604	36	4	培养4	2:131805;5004:150	1601;1602;1605	6:23;3:11;3:11	拍电影	1001	
102903701	37	1	培养1	2:135430;5004:150	1601;1602;1603	6:23;3:11;3:11	拍电影	1001	
102903702	37	2	培养2	2:135430;5004:150	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
102903703	37	3	培养3	2:135430;5004:150	1601;1603;1605	6:23;3:11;3:11	拍电影	1001	
102903704	37	4	培养4	2:135430;5004:150	1601;1602;1605	6:23;3:11;3:11	拍电影	1001	
102903801	38	1	培养1	2:139200;5004:150	1601;1602;1603	6:23;3:11;3:11	拍电影	1001	
102903802	38	2	培养2	2:139200;5004:150	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
102903803	38	3	培养3	2:139200;5004:150	1601;1603;1605	6:23;3:11;3:11	拍电影	1001	
102903804	38	4	培养4	2:139200;5004:150	1601;1602;1605	6:23;3:11;3:11	拍电影	1001	
102903901	39	1	培养1	2:142825;5004:150	1601;1602;1603	6:23;3:11;3:11	拍电影	1001	
102903902	39	2	培养2	2:142825;5004:150	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
102903903	39	3	培养3	2:142825;5004:150	1601;1603;1605	6:23;3:11;3:11	拍电影	1001	
102903904	39	4	培养4	2:142825;5004:150	1601;1602;1605	6:23;3:11;3:11	拍电影	1001	
102904001	40	1	培养1	2:146450;5004:150	1601;1602;1603	6:23;3:11;3:11	拍电影	1001	
102904002	40	2	培养2	2:146450;5004:150	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
102904003	40	3	培养3	2:146450;5004:150	1601;1603;1605	6:23;3:11;3:11	拍电影	1001	
102904004	40	4	培养4	2:146450;5004:150	1601;1602;1605	6:23;3:11;3:11	拍电影	1001	
102904101	41	1	培养1	2:150075;5004:180	1601;1602;1603	7:26;4:13;4:13	拍电影	1001	
102904102	41	2	培养2	2:150075;5004:180	1602;1603;1605	4:13;4:13;4:13	拍电影	1001	
102904103	41	3	培养3	2:150075;5004:180	1601;1603;1605	7:26;4:13;4:13	拍电影	1001	
102904104	41	4	培养4	2:150075;5004:180	1601;1602;1605	7:26;4:13;4:13	拍电影	1001	
102904201	42	1	培养1	2:153845;5004:180	1601;1602;1603	7:26;4:13;4:13	拍电影	1001	
102904202	42	2	培养2	2:153845;5004:180	1602;1603;1605	4:13;4:13;4:13	拍电影	1001	
102904203	42	3	培养3	2:153845;5004:180	1601;1603;1605	7:26;4:13;4:13	拍电影	1001	
102904204	42	4	培养4	2:153845;5004:180	1601;1602;1605	7:26;4:13;4:13	拍电影	1001	
102904301	43	1	培养1	2:157470;5004:180	1601;1602;1603	7:25;4:13;4:13	拍电影	1001	
102904302	43	2	培养2	2:157470;5004:180	1602;1603;1605	4:13;4:13;4:13	拍电影	1001	
102904303	43	3	培养3	2:157470;5004:180	1601;1603;1605	7:25;4:13;4:13	拍电影	1001	
102904304	43	4	培养4	2:157470;5004:180	1601;1602;1605	7:25;4:13;4:13	拍电影	1001	
102904401	44	1	培养1	2:161095;5004:180	1601;1602;1603	7:25;4:13;4:13	拍电影	1001	
102904402	44	2	培养2	2:161095;5004:180	1602;1603;1605	4:13;4:13;4:13	拍电影	1001	
102904403	44	3	培养3	2:161095;5004:180	1601;1603;1605	7:25;4:13;4:13	拍电影	1001	
102904404	44	4	培养4	2:161095;5004:180	1601;1602;1605	7:25;4:13;4:13	拍电影	1001	
102904501	45	1	培养1	2:164720;5004:180	1601;1602;1603	7:25;4:13;4:13	拍电影	1001	
102904502	45	2	培养2	2:164720;5004:180	1602;1603;1605	4:13;4:13;4:13	拍电影	1001	
102904503	45	3	培养3	2:164720;5004:180	1601;1603;1605	7:25;4:13;4:13	拍电影	1001	
102904504	45	4	培养4	2:164720;5004:180	1601;1602;1605	7:25;4:13;4:13	拍电影	1001	
102904601	46	1	培养1	2:168490;5004:210	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
102904602	46	2	培养2	2:168490;5004:210	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
102904603	46	3	培养3	2:168490;5004:210	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
102904604	46	4	培养4	2:168490;5004:210	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
102904701	47	1	培养1	2:172115;5004:210	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
102904702	47	2	培养2	2:172115;5004:210	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
102904703	47	3	培养3	2:172115;5004:210	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
102904704	47	4	培养4	2:172115;5004:210	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
102904801	48	1	培养1	2:175740;5004:210	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
102904802	48	2	培养2	2:175740;5004:210	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
102904803	48	3	培养3	2:175740;5004:210	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
102904804	48	4	培养4	2:175740;5004:210	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
102904901	49	1	培养1	2:179365;5004:210	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
102904902	49	2	培养2	2:179365;5004:210	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
102904903	49	3	培养3	2:179365;5004:210	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
102904904	49	4	培养4	2:179365;5004:210	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
102905001	50	1	培养1	2:182990;5004:210	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
102905002	50	2	培养2	2:182990;5004:210	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
102905003	50	3	培养3	2:182990;5004:210	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
102905004	50	4	培养4	2:182990;5004:210	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
102905101	51	1	培养1	2:186760;5004:245	1601;1602;1603	8:31;4:16;4:16	拍电影	1001	
102905102	51	2	培养2	2:186760;5004:245	1602;1603;1605	4:16;4:16;4:16	拍电影	1001	
102905103	51	3	培养3	2:186760;5004:245	1601;1603;1605	8:31;4:16;4:16	拍电影	1001	
102905104	51	4	培养4	2:186760;5004:245	1601;1602;1605	8:31;4:16;4:16	拍电影	1001	
102905201	52	1	培养1	2:190385;5004:245	1601;1602;1603	8:31;4:16;4:16	拍电影	1001	
102905202	52	2	培养2	2:190385;5004:245	1602;1603;1605	4:16;4:16;4:16	拍电影	1001	
102905203	52	3	培养3	2:190385;5004:245	1601;1603;1605	8:31;4:16;4:16	拍电影	1001	
102905204	52	4	培养4	2:190385;5004:245	1601;1602;1605	8:31;4:16;4:16	拍电影	1001	
102905301	53	1	培养1	2:194010;5004:245	1601;1602;1603	8:31;4:16;4:16	拍电影	1001	
102905302	53	2	培养2	2:194010;5004:245	1602;1603;1605	4:16;4:16;4:16	拍电影	1001	
102905303	53	3	培养3	2:194010;5004:245	1601;1603;1605	8:31;4:16;4:16	拍电影	1001	
102905304	53	4	培养4	2:194010;5004:245	1601;1602;1605	8:31;4:16;4:16	拍电影	1001	
102905401	54	1	培养1	2:197635;5004:245	1601;1602;1603	8:31;4:16;4:16	拍电影	1001	
102905402	54	2	培养2	2:197635;5004:245	1602;1603;1605	4:16;4:16;4:16	拍电影	1001	
102905403	54	3	培养3	2:197635;5004:245	1601;1603;1605	8:31;4:16;4:16	拍电影	1001	
102905404	54	4	培养4	2:197635;5004:245	1601;1602;1605	8:31;4:16;4:16	拍电影	1001	
102905501	55	1	培养1	2:201405;5004:245	1601;1602;1603	8:31;4:16;4:16	拍电影	1001	
102905502	55	2	培养2	2:201405;5004:245	1602;1603;1605	4:16;4:16;4:16	拍电影	1001	
102905503	55	3	培养3	2:201405;5004:245	1601;1603;1605	8:31;4:16;4:16	拍电影	1001	
102905504	55	4	培养4	2:201405;5004:245	1601;1602;1605	8:31;4:16;4:16	拍电影	1001	
102905601	56	1	培养1	2:205030;5004:280	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
102905602	56	2	培养2	2:205030;5004:280	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
102905603	56	3	培养3	2:205030;5004:280	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
102905604	56	4	培养4	2:205030;5004:280	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
102905701	57	1	培养1	2:208655;5004:280	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
102905702	57	2	培养2	2:208655;5004:280	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
102905703	57	3	培养3	2:208655;5004:280	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
102905704	57	4	培养4	2:208655;5004:280	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
102905801	58	1	培养1	2:212280;5004:280	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
102905802	58	2	培养2	2:212280;5004:280	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
102905803	58	3	培养3	2:212280;5004:280	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
102905804	58	4	培养4	2:212280;5004:280	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
102905901	59	1	培养1	2:216050;5004:280	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
102905902	59	2	培养2	2:216050;5004:280	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
102905903	59	3	培养3	2:216050;5004:280	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
102905904	59	4	培养4	2:216050;5004:280	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
102906001	60	1	培养1	2:439350;5004:280	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
102906002	60	2	培养2	2:439350;5004:280	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
102906003	60	3	培养3	2:439350;5004:280	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
102906004	60	4	培养4	2:439350;5004:280	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
102906101	61	1	培养1	2:446600;5004:320	1601;1602;1603	10:37;5:18;5:18	拍电影	1001	
102906102	61	2	培养2	2:446600;5004:320	1602;1603;1605	5:18;5:18;5:18	拍电影	1001	
102906103	61	3	培养3	2:446600;5004:320	1601;1603;1605	10:37;5:18;5:18	拍电影	1001	
102906104	61	4	培养4	2:446600;5004:320	1601;1602;1605	10:37;5:18;5:18	拍电影	1001	
102906201	62	1	培养1	2:453850;5004:320	1601;1602;1603	10:37;5:18;5:18	拍电影	1001	
102906202	62	2	培养2	2:453850;5004:320	1602;1603;1605	5:18;5:18;5:18	拍电影	1001	
102906203	62	3	培养3	2:453850;5004:320	1601;1603;1605	10:37;5:18;5:18	拍电影	1001	
102906204	62	4	培养4	2:453850;5004:320	1601;1602;1605	10:37;5:18;5:18	拍电影	1001	
102906301	63	1	培养1	2:461390;5004:320	1601;1602;1603	9:36;5:18;5:18	拍电影	1001	
102906302	63	2	培养2	2:461390;5004:320	1602;1603;1605	5:18;5:18;5:18	拍电影	1001	
102906303	63	3	培养3	2:461390;5004:320	1601;1603;1605	9:36;5:18;5:18	拍电影	1001	
102906304	63	4	培养4	2:461390;5004:320	1601;1602;1605	9:36;5:18;5:18	拍电影	1001	
102906401	64	1	培养1	2:468640;5004:320	1601;1602;1603	9:36;5:18;5:18	拍电影	1001	
102906402	64	2	培养2	2:468640;5004:320	1602;1603;1605	5:18;5:18;5:18	拍电影	1001	
102906403	64	3	培养3	2:468640;5004:320	1601;1603;1605	9:36;5:18;5:18	拍电影	1001	
102906404	64	4	培养4	2:468640;5004:320	1601;1602;1605	9:36;5:18;5:18	拍电影	1001	
102906501	65	1	培养1	2:475890;5004:320	1601;1602;1603	9:36;5:18;5:18	拍电影	1001	
102906502	65	2	培养2	2:475890;5004:320	1602;1603;1605	5:18;5:18;5:18	拍电影	1001	
102906503	65	3	培养3	2:475890;5004:320	1601;1603;1605	9:36;5:18;5:18	拍电影	1001	
102906504	65	4	培养4	2:475890;5004:320	1601;1602;1605	9:36;5:18;5:18	拍电影	1001	
102906601	66	1	培养1	2:483140;5004:360	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
102906602	66	2	培养2	2:483140;5004:360	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
102906603	66	3	培养3	2:483140;5004:360	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
102906604	66	4	培养4	2:483140;5004:360	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
102906701	67	1	培养1	2:490680;5004:360	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
102906702	67	2	培养2	2:490680;5004:360	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
102906703	67	3	培养3	2:490680;5004:360	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
102906704	67	4	培养4	2:490680;5004:360	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
102906801	68	1	培养1	2:497930;5004:360	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
102906802	68	2	培养2	2:497930;5004:360	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
102906803	68	3	培养3	2:497930;5004:360	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
102906804	68	4	培养4	2:497930;5004:360	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
102906901	69	1	培养1	2:505180;5004:360	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
102906902	69	2	培养2	2:505180;5004:360	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
102906903	69	3	培养3	2:505180;5004:360	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
102906904	69	4	培养4	2:505180;5004:360	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
102907001	70	1	培养1	2:512430;5004:360	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
102907002	70	2	培养2	2:512430;5004:360	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
102907003	70	3	培养3	2:512430;5004:360	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
102907004	70	4	培养4	2:512430;5004:360	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
102907101	71	1	培养1	2:519970;5004:405	1601;1602;1603	11:42;6:21;6:21	拍电影	1001	
102907102	71	2	培养2	2:519970;5004:405	1602;1603;1605	6:21;6:21;6:21	拍电影	1001	
102907103	71	3	培养3	2:519970;5004:405	1601;1603;1605	11:42;6:21;6:21	拍电影	1001	
102907104	71	4	培养4	2:519970;5004:405	1601;1602;1605	11:42;6:21;6:21	拍电影	1001	
102907201	72	1	培养1	2:527220;5004:405	1601;1602;1603	11:42;6:21;6:21	拍电影	1001	
102907202	72	2	培养2	2:527220;5004:405	1602;1603;1605	6:21;6:21;6:21	拍电影	1001	
102907203	72	3	培养3	2:527220;5004:405	1601;1603;1605	11:42;6:21;6:21	拍电影	1001	
102907204	72	4	培养4	2:527220;5004:405	1601;1602;1605	11:42;6:21;6:21	拍电影	1001	
102907301	73	1	培养1	2:534470;5004:405	1601;1602;1603	11:42;6:21;6:21	拍电影	1001	
102907302	73	2	培养2	2:534470;5004:405	1602;1603;1605	6:21;6:21;6:21	拍电影	1001	
102907303	73	3	培养3	2:534470;5004:405	1601;1603;1605	11:42;6:21;6:21	拍电影	1001	
102907304	73	4	培养4	2:534470;5004:405	1601;1602;1605	11:42;6:21;6:21	拍电影	1001	
102907401	74	1	培养1	2:541720;5004:405	1601;1602;1603	11:42;6:21;6:21	拍电影	1001	
102907402	74	2	培养2	2:541720;5004:405	1602;1603;1605	6:21;6:21;6:21	拍电影	1001	
102907403	74	3	培养3	2:541720;5004:405	1601;1603;1605	11:42;6:21;6:21	拍电影	1001	
102907404	74	4	培养4	2:541720;5004:405	1601;1602;1605	11:42;6:21;6:21	拍电影	1001	
102907501	75	1	培养1	2:548970;5004:405	1601;1602;1603	11:42;6:21;6:21	拍电影	1001	
102907502	75	2	培养2	2:548970;5004:405	1602;1603;1605	6:21;6:21;6:21	拍电影	1001	
102907503	75	3	培养3	2:548970;5004:405	1601;1603;1605	11:42;6:21;6:21	拍电影	1001	
102907504	75	4	培养4	2:548970;5004:405	1601;1602;1605	11:42;6:21;6:21	拍电影	1001	
102907601	76	1	培养1	2:556510;5004:450	1601;1602;1603	11:44;6:22;6:22	拍电影	1001	
102907602	76	2	培养2	2:556510;5004:450	1602;1603;1605	6:22;6:22;6:22	拍电影	1001	
102907603	76	3	培养3	2:556510;5004:450	1601;1603;1605	11:44;6:22;6:22	拍电影	1001	
102907604	76	4	培养4	2:556510;5004:450	1601;1602;1605	11:44;6:22;6:22	拍电影	1001	
102907701	77	1	培养1	2:563760;5004:450	1601;1602;1603	11:44;6:22;6:22	拍电影	1001	
102907702	77	2	培养2	2:563760;5004:450	1602;1603;1605	6:22;6:22;6:22	拍电影	1001	
102907703	77	3	培养3	2:563760;5004:450	1601;1603;1605	11:44;6:22;6:22	拍电影	1001	
102907704	77	4	培养4	2:563760;5004:450	1601;1602;1605	11:44;6:22;6:22	拍电影	1001	
102907801	78	1	培养1	2:571010;5004:450	1601;1602;1603	11:44;6:22;6:22	拍电影	1001	
102907802	78	2	培养2	2:571010;5004:450	1602;1603;1605	6:22;6:22;6:22	拍电影	1001	
102907803	78	3	培养3	2:571010;5004:450	1601;1603;1605	11:44;6:22;6:22	拍电影	1001	
102907804	78	4	培养4	2:571010;5004:450	1601;1602;1605	11:44;6:22;6:22	拍电影	1001	
102907901	79	1	培养1	2:578260;5004:450	1601;1602;1603	11:44;6:22;6:22	拍电影	1001	
102907902	79	2	培养2	2:578260;5004:450	1602;1603;1605	6:22;6:22;6:22	拍电影	1001	
102907903	79	3	培养3	2:578260;5004:450	1601;1603;1605	11:44;6:22;6:22	拍电影	1001	
102907904	79	4	培养4	2:578260;5004:450	1601;1602;1605	11:44;6:22;6:22	拍电影	1001	
102908001	80	1	培养1	2:878700;5004:450	1601;1602;1603	11:44;6:22;6:22	拍电影	1001	
102908002	80	2	培养2	2:878700;5004:450	1602;1603;1605	6:22;6:22;6:22	拍电影	1001	
102908003	80	3	培养3	2:878700;5004:450	1601;1603;1605	11:44;6:22;6:22	拍电影	1001	
102908004	80	4	培养4	2:878700;5004:450	1601;1602;1605	11:44;6:22;6:22	拍电影	1001	
102908101	81	1	培养1	2:889575;5004:500	1601;1602;1603	12:47;6:23;6:23	拍电影	1001	
102908102	81	2	培养2	2:889575;5004:500	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
